"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL2109641";"4G7XH22";"4G7XH22";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3319236";"GLPG-0187";"GLPG-0187|GLPG0187";"Small molecule";"1.0";"595.73";"9";"14";"3.08";"158.67";"10";"4";"1";"10";"N";"0.27";"2.70";"8.91";"1.00";"0.80";"3";"MOL";"0";"42";"12";"4";"2";"595.2577";"-0.94";"ZWITTERION";"C29H37N7O5S";"COc1ccc(S(=O)(=O)N[C@@H](CNc2nc(C)nc(N3CCC(c4ccc5c(n4)NCCC5)CC3)c2C)C(=O)O)cc1";"CXHCNOMGODVIKB-VWLOTQADSA-N"
"CHEMBL5095021";"AM-461";"AM-461|AM461";"Small molecule";"1.0";"459.61";"";"";"6.13";"84.86";"5";"2";"1";"8";"N";"0.49";"3.62";"None";"5.60";"2.27";"2";"MOL";"0";"32";"6";"2";"1";"459.2079";"-0.72";"ACID";"C25H33NO5S";"COc1ccc(CC(=O)O)cc1Oc1ccc(NC(=O)C(C)(C)C)cc1CSC(C)(C)C";"SDHFXINHZHARIB-UHFFFAOYSA-N"
"CHEMBL3301571";"VESIGENURTUCEL-L";"HS-410|UM-UC-3-gp96-Ig-HLA-A1|VESIGENURTUCEL-L";"Cell";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1911274";"BMS-791826";"BMS-791826";"Small molecule";"1.0";"531.61";"";"";"5.73";"97.31";"7";"1";"2";"6";"N";"0.34";"6.83";"0.88";"5.20";"4.60";"4";"MOL";"0";"38";"8";"1";"2";"531.1740";"-1.49";"NEUTRAL";"C28H26FN5O3S";"CCN(C)C(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1F";"DZBKAUMYTFPJIS-HSZRJFAPSA-N"
"CHEMBL3545080";"RG-7256";"PLX-3603|RG-7256|Ro-5212054";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2103852";"CROLIBULIN";"CROLIBULIN|EPC 2407|EPC-2407|EPC2407";"Small molecule";"1.0";"417.26";"5";"5";"2.85";"129.54";"7";"3";"0";"3";"N";"0.66";"None";"3.51";"1.83";"1.83";"2";"MOL";"0";"26";"7";"6";"1";"416.0484";"-0.57";"NEUTRAL";"C18H17BrN4O3";"COc1cc([C@H]2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC";"JXONINOYTKKXQQ-CQSZACIVSA-N"
"CHEMBL4297978";"BTI-410";"BTI-410|HIP-2B|HIP2B|HUMAN PROISLET PEPTIDE|PANCREATE|PROISLETIDE ACETATE";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095382";"RESUGOSBART";"RESUGOSBART|SHR-1222";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL134702";"BUTANE";"BUTANE|E-943|E943a|HC 600|HC 600 (HYDROCARBON)|INS NO.943|INS-943|N-BUTANE|R 600|R 600 (ALKANE)";"Small molecule";"1.0";"58.12";"2";"6";"1.81";"0.00";"0";"0";"0";"1";"Y";"0.43";"None";"None";"2.24";"2.24";"0";"MOL";"0";"4";"0";"0";"0";"58.0783";"-0.02";"None";"C4H10";"CCCC";"IJDNQMDRQITEOD-UHFFFAOYSA-N"
"CHEMBL7257";"5-MEO-DMT";"5-MEO-DMT|5-METHOXY-N-DIMETHYLTRYPTAMINE|5-METHOXYDIMETHYLTRYPTAMINE|5-OME-DMT|MEBUFOTENIN|NSC-88624|[2-(5-METHOXY-1H-INDOL-3-YL)-ETHYL]-DIMETHYL-AMINE";"Small molecule";"1.0";"218.30";"38";"114";"2.28";"28.26";"2";"1";"0";"4";"N";"0.85";"None";"9.58";"2.14";"-0.02";"2";"MOL";"0";"16";"3";"1";"0";"218.1419";"-0.33";"BASE";"C13H18N2O";"COc1ccc2[nH]cc(CCN(C)C)c2c1";"ZSTKHSQDNIGFLM-UHFFFAOYSA-N"
"CHEMBL2386558";"MK-3168";"MK 3168|MK3168";"Small molecule";"1.0";"412.95";"13";"19";"4.48";"51.02";"5";"0";"0";"5";"N";"0.62";"None";"4.48";"4.01";"4.01";"3";"MOL";"0";"28";"5";"0";"0";"412.1125";"-1.23";"NEUTRAL";"C21H21ClN4OS";"CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn(C)c2Sc2ccc(Cl)cn2)cc1";"WRBFPGYDKJBYBI-SJORKVTESA-N"
"CHEMBL2104954";"BALAMAPIMOD";"BALAMAPIMOD|Balamapimod|MKI-833";"Small molecule";"1.0";"574.15";"";"";"6.46";"82.24";"9";"1";"2";"7";"N";"0.27";"None";"9.82";"5.39";"3.00";"4";"MOL";"0";"40";"8";"1";"2";"573.2078";"-1.70";"BASE";"C30H32ClN7OS";"COc1cc2c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c(C#N)cnc2cc1N1CCC(N2CCCC2)CC1";"CVAKNHIXTWLGJO-UHFFFAOYSA-N"
"CHEMBL3545010";"ORDOPIDINE";"ACR-325|ACR325|ORDOPIDINE|Ordopidine";"Small molecule";"1.0";"285.38";"";"";"2.43";"37.38";"3";"0";"0";"3";"Y";"0.86";"None";"7.03";"1.80";"1.65";"1";"MOL";"0";"19";"3";"0";"0";"285.1199";"-1.51";"NEUTRAL";"C14H20FNO2S";"CCN1CCC(c2cccc(S(C)(=O)=O)c2F)CC1";"UKUPJASJNQDHPH-UHFFFAOYSA-N"
"CHEMBL2386714";"MK-3168 C-11";"11C-MK-3168|MK-3168 C-11";"Small molecule";"1.0";"411.95";"4";"5";"4.48";"51.02";"5";"0";"0";"5";"N";"0.62";"None";"4.48";"4.01";"4.01";"3";"MOL";"0";"28";"5";"0";"0";"412.1125";"-1.23";"NEUTRAL";"C21H21ClN4OS";"CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn([11CH3])c2Sc2ccc(Cl)cn2)cc1";"WRBFPGYDKJBYBI-LGNYVVAJSA-N"
"CHEMBL4594322";"EFTOZANERMIN ALFA";"ABBV 621|ABBV-621|EFTOZANERMIN ALFA";"Protein";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3545241";"AC-430";"AC-430|AC430";"Small molecule";"1.0";"349.37";"11";"11";"3.63";"86.72";"5";"3";"0";"4";"N";"0.52";"12.23";"3.36";"4.20";"4.20";"4";"MOL";"0";"26";"6";"3";"0";"349.1339";"-1.26";"NEUTRAL";"C19H16FN5O";"Cc1cc(Nc2nc(C(O)c3ccc(F)cc3)nc3ccccc23)n[nH]1";"DCRWIATZWHLIPN-UHFFFAOYSA-N"
"CHEMBL4802211";"M-4076";"M 4076|M-4076|M4076";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297847";"VGX-100";"VGX-100";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3545194";"LGH-447";"LGH-447|LGH447|NVP-LGH477|PIM 447|PIM KINASE INHIBITOR LGH447|PIM-447";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3694769";"PBF-509";"PBF-509";"Small molecule";"1.0";"306.13";"5";"22";"1.19";"87.44";"7";"1";"0";"2";"N";"0.77";"None";"1.67";"2.03";"2.03";"3";"MOL";"0";"18";"7";"2";"0";"305.0025";"-1.71";"NEUTRAL";"C10H8BrN7";"Nc1nc(-n2cccn2)nc(-n2cccn2)c1Br";"ATFXVNUWQOXRRU-UHFFFAOYSA-N"
"CHEMBL253978";"TELENZEPINE";"NSC-758679|TELENZEPINE";"Small molecule";"1.0";"370.48";"29";"53";"2.53";"55.89";"5";"1";"0";"2";"N";"0.88";"13.77";"7.20";"2.02";"1.81";"2";"MOL";"0";"26";"6";"1";"0";"370.1463";"-1.20";"NEUTRAL";"C19H22N4O2S";"Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O";"VSWPGAIWKHPTKX-UHFFFAOYSA-N"
"CHEMBL3545140";"QC-12";"QC-12";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL146506";"MOFAROTENE";"Mofarotene|RO 40-8757|Ro-408757";"Small molecule";"1.0";"433.64";"3";"6";"6.31";"21.70";"3";"0";"1";"6";"N";"0.50";"None";"6.66";"6.88";"6.81";"2";"MOL";"0";"32";"3";"0";"1";"433.2981";"-0.43";"NEUTRAL";"C29H39NO2";"C/C(=C\c1ccc(OCCN2CCOCC2)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C";"OUQPTBCOEKUHBH-LSDHQDQOSA-N"
"CHEMBL2035185";"CT-1578";"CT-1578|ONX 0805|ONX-0805|SB-1578|SB1578";"Small molecule";"1.0";"462.55";"34";"77";"4.56";"81.88";"8";"1";"0";"4";"N";"0.57";"13.90";"8.86";"3.56";"2.09";"3";"MOL";"0";"34";"8";"1";"0";"462.2267";"-0.31";"BASE";"C26H30N4O4";"C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1";"NNXDIGHYPZHXTR-ONEGZZNKSA-N"
"CHEMBL5095026";"DSP-2230";"DSP-2230";"Small molecule";"1.0";"419.41";"";"";"3.33";"95.06";"6";"2";"0";"7";"N";"0.57";"None";"6.94";"2.94";"2.81";"3";"MOL";"0";"30";"7";"3";"0";"419.1569";"-1.49";"NEUTRAL";"C20H20F3N5O2";"C[C@@H](NCc1nc2ccc(Oc3cc(F)c(F)c(F)c3)nc2n1C1CCC1)C(N)=O";"HHXCJIMPEJSJTG-SNVBAGLBSA-N"
"CHEMBL3707397";"MR-1817";"MR-1817";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3544941";"RG7185";"RG7185|RO5271983";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4594610";"URABRELIMAB";"SRF-231|SRF231|URABRELIMAB";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095330";"PRAFNOSBART";"DS-6016A|PRAFNOSBART";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2151205";"E-2212";"E-2212|E2212";"Small molecule";"1.0";"480.49";"3";"5";"5.29";"70.65";"7";"0";"1";"5";"N";"0.39";"None";"5.84";"5.54";"5.53";"4";"MOL";"0";"35";"7";"0";"1";"480.1885";"-0.99";"NEUTRAL";"C25H23F3N6O";"COc1nc(/C=C/c2nc3n(n2)CCC[C@H]3c2ccccc2C(F)(F)F)ccc1-n1cnc(C)c1";"SSGLBUGNISHUAO-RDELFYGPSA-N"
"CHEMBL2109302";"MU-11-1F4 124I";"MU-11-1F4|MU-11-1F4 124I";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1230122";"R-1487";"";"Small molecule";"1.0";"388.37";"165";"201";"2.99";"78.27";"7";"1";"0";"4";"N";"0.74";"None";"2.56";"2.09";"2.09";"3";"MOL";"0";"28";"7";"1";"0";"388.1347";"-1.15";"NEUTRAL";"C19H18F2N4O3";"Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21";"KKKRKRMVJRHDMG-UHFFFAOYSA-N"
"CHEMBL1790006";"TOLONIUM CHLORIDE";"BASIC BLUE 17|BLUTENE CHLORIDE|Blutene|C.I. 52040|C.I. BASIC BLUE 17|CI 52040|GABILIN|MENODIN|NSC-11225|NSC-36758|SCHULTZ 1041|TOLAZUL|TOLONIUM CHLORIDE|TOLUIDINE BLUE O|TOLUIDINE BLUE OO";"Small molecule";"1.0";"305.83";"141";"228";"3.69";"42.15";"3";"1";"0";"1";"N";"0.42";"None";"2.73";"2.19";"2.19";"3";"MOL";"0";"19";"3";"2";"0";"270.1059";"-0.73";"NEUTRAL";"C15H16ClN3S";"Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N.[Cl-]";"HNONEKILPDHFOL-UHFFFAOYSA-M"
"CHEMBL4297327";"SUVN-D4010";"SUVN-D4010";"Small molecule";"1.0";"383.50";"";"";"3.88";"69.21";"7";"0";"0";"7";"N";"0.58";"None";"8.86";"2.21";"0.74";"3";"MOL";"0";"28";"7";"0";"0";"383.2321";"-1.51";"BASE";"C21H29N5O2";"COCCCN1CCC(c2nnc(-c3nn(C(C)C)c4ccccc34)o2)CC1";"DWTFBJGTRBMHPG-UHFFFAOYSA-N"
"CHEMBL3693786";"CITARINOSTAT";"ACY-241|CITARINOSTAT|HDAC-IN-2";"Small molecule";"1.0";"467.96";"31";"146";"4.79";"107.45";"6";"3";"0";"11";"N";"0.21";"8.91";"None";"4.26";"4.24";"3";"MOL";"0";"33";"8";"3";"0";"467.1724";"-1.04";"NEUTRAL";"C24H26ClN5O3";"O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2Cl)nc1)NO";"VLIUIBXPEDFJRF-UHFFFAOYSA-N"
"CHEMBL4650512";"RO-7296682";"RG-6292|RG6292|RO 7296682|RO-7296682|RO7296682";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297425";"BENDAMUSTINE DODECYL ESTER";"BENDAMUSTINE DODECYL ESTER|CEP-40125|RXDX-107";"Small molecule";"1.0";"526.59";"";"";"7.64";"47.36";"5";"0";"2";"20";"N";"0.10";"None";"6.41";"8.34";"8.30";"2";"MOL";"0";"35";"5";"0";"2";"525.2889";"-0.74";"NEUTRAL";"C28H45Cl2N3O2";"CCCCCCCCCCCCOC(=O)CCCc1nc2cc(N(CCCl)CCCl)ccc2n1C";"RJNURICEBYUKHL-UHFFFAOYSA-N"
"CHEMBL3098771";"UAB-30";"(9Z)-UAB-30|9-CIS-UAB30|9CUAB30|RETINOID 9CUAB30|UAB-30|UAB30";"Small molecule";"1.0";"294.39";"7";"23";"4.94";"37.30";"1";"1";"0";"4";"N";"0.63";"4.54";"None";"5.00";"2.22";"1";"MOL";"0";"22";"2";"1";"0";"294.1620";"1.02";"ACID";"C20H22O2";"CC(=C/C=C/C(C)=C/C(=O)O)/C=C1\CCCc2ccccc21";"PPGNMFUMZSAZCW-VOYUZAMQSA-N"
"CHEMBL2105733";"RUCAPARIB PHOSPHATE";"AG 014699|AG-014699|AG-14699|AG014699|PF-01367338|PF01367338|RUCAPARIB PHOSPHATE";"Small molecule";"1.0";"421.37";"2";"4";"2.98";"56.92";"2";"3";"0";"3";"N";"0.69";"13.16";"9.32";"2.45";"0.55";"3";"MOL";"0";"24";"4";"3";"0";"323.1434";"0.04";"BASE";"C19H21FN3O5P";"CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1.O=P(O)(O)O";"FCCGJTKEKXUBFZ-UHFFFAOYSA-N"
"CHEMBL1743046";"NARNATUMAB";"IMC RON-8|IMC-RON-8|IMC-RON8|NARNATUMAB|RON-8|RON8";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL159659";"LEVOMETHADONE";"(-)-METHADONE|(6R)-METHADONE|(R)-METHADONE|D-(-)-METHADONE|L-METHADONE|L-POLAMIVET|LEVADONE|LEVOMETHADONE|LEVOTHYL|METHADONE, L-|POLAMIVET|R-(-)-METHADONE";"Small molecule";"1.0";"309.45";"4";"12";"4.29";"20.31";"2";"0";"0";"7";"N";"0.76";"None";"9.12";"5.01";"3.29";"2";"MOL";"0";"23";"2";"0";"0";"309.2093";"-0.20";"BASE";"C21H27NO";"CCC(=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1";"USSIQXCVUWKGNF-QGZVFWFLSA-N"
"CHEMBL4802177";"ORIC-101";"ORIC 101|ORIC-101|ORIC101";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2137530";"SERDEMETAN";"JNJ-26854165|SERDEMETAN|Serdemetan";"Small molecule";"1.0";"328.42";"483";"494";"4.96";"52.74";"3";"3";"0";"6";"N";"0.47";"None";"8.00";"3.78";"3.21";"4";"MOL";"0";"25";"4";"3";"0";"328.1688";"-0.84";"NEUTRAL";"C21H20N4";"c1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c2c1";"CEGSUKYESLWKJP-UHFFFAOYSA-N"
"CHEMBL1332546";"BUTAMIRATE";"BUTAMIRATE|CODIMIN";"Small molecule";"1.0";"307.43";"8";"9";"3.08";"38.77";"4";"0";"0";"11";"N";"0.47";"None";"9.41";"3.43";"1.42";"1";"MOL";"0";"22";"4";"0";"0";"307.2147";"-1.02";"BASE";"C18H29NO3";"CCC(C(=O)OCCOCCN(CC)CC)c1ccccc1";"DDVUMDPCZWBYRA-UHFFFAOYSA-N"
"CHEMBL2396989";"LY-2886721";"LY-2886721|LY2886721";"Small molecule";"1.0";"390.42";"14";"39";"2.52";"89.60";"6";"2";"0";"3";"N";"0.84";"13.85";"7.48";"2.45";"2.11";"2";"MOL";"0";"27";"6";"3";"0";"390.0962";"-1.04";"NEUTRAL";"C18H16F2N4O2S";"NC1=N[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@H]2CS1";"NIDRNVHMMDAAIK-YPMLDQLKSA-N"
"CHEMBL4297252";"2'-FUCOSYLLACTOSE";"2'-FUCOSYLLACTOSE|2'-O-FUCOSYLLACTOSE|2'-O-L-FUCOSYL-D-LACTOSE|LACTOSE, 2'-O-FUCOSYL-";"Small molecule";"1.0";"488.44";"";"";"-6.70";"256.29";"15";"10";"2";"10";"N";"0.13";"11.90";"None";"-6.06";"-6.06";"0";"MOL";"0";"33";"15";"10";"2";"488.1741";"2.45";"NEUTRAL";"C18H32O15";"C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@@H]([C@H](O)[C@@H](O)C=O)[C@H](O)CO)O[C@H](CO)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O";"HWHQUWQCBPAQQH-BWRPKUOHSA-N"
"CHEMBL1743323";"NORBUPRENORPHINE";"NORBUPRENORPHINE";"Small molecule";"1.0";"413.56";"4";"9";"3.29";"70.95";"5";"3";"0";"2";"N";"0.69";"9.80";"10.49";"2.30";"0.29";"1";"MOL";"0";"30";"5";"3";"0";"413.2566";"2.05";"BASE";"C25H35NO4";"CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1)[C@H]2O5";"YOYLLRBMGQRFTN-IOMBULRVSA-N"
"CHEMBL2103884";"OPROZOMIB";"ONX 0912|ONX-0912|OPROZOMIB|PR-047";"Small molecule";"1.0";"532.62";"11";"36";"0.41";"148.25";"9";"3";"1";"14";"N";"0.30";"11.50";"2.00";"0.41";"0.41";"2";"MOL";"0";"37";"11";"3";"2";"532.1992";"-0.24";"NEUTRAL";"C25H32N4O7S";"COC[C@H](NC(=O)c1cnc(C)s1)C(=O)N[C@@H](COC)C(=O)N[C@@H](Cc1ccccc1)C(=O)[C@@]1(C)CO1";"SWZXEVABPLUDIO-WSZYKNRRSA-N"
"CHEMBL2108380";"LIATERMIN";"GDNF LIATERMIN|LIATERMIN|R-METHUGDNF";"Protein";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL504111";"[18F]-FBA-A20FMDV2";"[18F]-FBA-A20FMDV2";"Protein";"1.0";"2283.63";"13";"18";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"2283.2612";"None";"None";"C100H167FN32O28";"CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc([18F])cc1)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(N)=O)[C@@H](C)O)C(C)C)C(C)C";"LXFYUKLDFCXXMA-IBQCUMGVSA-N"
"CHEMBL4297705";"BMS-986178";"ANTI-OX40 ANTIBODY BMS-986178|BMS 986178|BMS-986178";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297307";"NEOSAXITOXIN";"NEOSAXITOXIN|NEOSTX";"Small molecule";"1.0";"315.29";"";"";"-3.54";"193.75";"9";"7";"1";"2";"N";"0.25";"10.74";"8.63";"-2.41";"-3.73";"0";"MOL";"0";"22";"12";"9";"2";"315.1291";"1.70";"BASE";"C10H17N7O5";"N=C1N(O)[C@@H](COC(N)=O)[C@@H]2N=C(N)N[C@]23N1CCC3(O)O";"PPEKGEBBBBNZKS-HGRQIUPRSA-N"
"CHEMBL3931672";"MK-8876";"MK-8876";"Small molecule";"1.0";"614.63";"6";"42";"6.17";"106.67";"7";"1";"2";"5";"N";"0.25";"None";"2.68";"4.53";"4.53";"6";"MOL";"0";"44";"9";"1";"2";"614.1435";"-0.85";"NEUTRAL";"C32H24F2N4O5S";"CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12";"GOHCXBUFLQKEIO-UHFFFAOYSA-N"
"CHEMBL1442934";"SAFINGOL";"NSC-714503|SAFINGOL|SAFINGOL HYDROCHLORIDE|SPC-100270";"Small molecule";"1.0";"301.52";"8";"18";"4.15";"66.48";"3";"3";"0";"16";"N";"0.38";"None";"9.29";"4.77";"2.91";"0";"MOL";"0";"21";"3";"4";"0";"301.2981";"1.04";"BASE";"C18H39NO2";"CCCCCCCCCCCCCCC[C@H](O)[C@@H](N)CO";"OTKJDMGTUTTYMP-ROUUACIJSA-N"
"CHEMBL3544963";"DS-3078A";"DS-3078a";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297805";"PF-06671008";"PF-06671008";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297859";"AZINTUXIZUMAB VEDOTIN";"ABBV-838|AZINTUXIZUMAB VEDOTIN";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL508360";"ILS-920";"ILS 920|ILS-920|WAY-265920";"Small molecule";"1.0";"1037.34";"1";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1036.6236";"None";"None";"C58H88N2O14";"CO[C@@H]1C/C(C)=C\[C@H]2CC[C@@H]([C@@H](C)C[C@@H](C)C(=O)[C@H](OC)[C@H](O)/C(C)=C/[C@@H](C)C(=O)C[C@@H]([C@H](C)C[C@@H]3CC[C@@H](O)[C@H](OC)C3)OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@]3(O)O[C@@H](CC[C@H]3C)C1)N(c1ccccc1)O2";"MEHAQNIQDYZFHE-KRWDJPGYSA-N"
"CHEMBL3137303";"BRICICLIB SODIUM";"BRICICLIB SODIUM|ON 013105";"Small molecule";"1.0";"518.39";"";"";"2.78";"137.82";"8";"2";"0";"10";"N";"0.49";"1.62";"None";"1.32";"-1.91";"2";"MOL";"0";"31";"10";"2";"0";"474.0750";"0.35";"ACID";"C19H21Na2O10PS";"COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(OP(=O)([O-])[O-])c2)c(OC)c1.[Na+].[Na+]";"MIBWXNAYNGADJD-MIIBGCIDSA-L"
"CHEMBL4650341";"DANAVOREXTON";"DANAVOREXTON|TAK-925";"Small molecule";"1.0";"424.56";"5";"16";"2.88";"84.94";"5";"1";"0";"6";"N";"0.76";"10.30";"None";"2.25";"2.25";"1";"MOL";"0";"29";"7";"1";"0";"424.2032";"-0.44";"NEUTRAL";"C21H32N2O5S";"COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1";"UXZAJSZFFARTEI-YRPNKDGESA-N"
"CHEMBL4650475";"IMM-0306";"IMM 0306|IMM-0306|IMM0306";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4594525";"APVO-436";"APVO-436|APVO436";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL136497";"IRSOGLADINE";"IRSOGLADINE|IRSOGLADINE MALEATE|Irsogladine|NSC-759836";"Small molecule";"1.0";"256.10";"4";"9";"2.01";"90.71";"5";"2";"0";"1";"N";"0.81";"None";"6.32";"2.97";"2.94";"2";"MOL";"0";"16";"5";"4";"0";"255.0079";"-1.31";"NEUTRAL";"C9H7Cl2N5";"Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1";"ATCGGEJZONJOCL-UHFFFAOYSA-N"
