"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL2108858";"ANTIVENIN (LATRODECTUS MACTANS)";"ANTIVENIN (LATRODECTUS MACTANS)|ANTIVENIN, LATRODECTUS MACTANS|ANTIVENIN,LATRODECTUS MACTANS|Antivenin|BLACK WIDOW SPIDER ANTIVENOM|LATRODECTUS MACTANS ANTIVENIN|WIDOW SPIDER SPECIES ANTIVENIN (LATRODECTUS MACTANS)";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2109588";"CA2";"CA2";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2109203";"MYRRH";"BOLA RESIN|COMMIPHORA MOLMOL RESIN|COMMIPHORA MYRRHA RESIN|COMMON MYRRH|FEMA NO. 2765|HIRABOL MYRRH|MO YAO|MOLMOL|MOYAO (COMMIPHORA MOLMOL)|MOYAO (COMMIPHORA MYRRHA)|MYRRH|MYRRH (COMMIPHORA MOLMOL)|MYRRH (COMMIPHORA MYRRHA)|MYRRH (GUM) (COMMIPHORA MOLMOL)|MYRRHA|MYRRHA (COMMIPHORA MOLMOL)|MYRRHA (COMMIPHORA MYRRHA)|SOMALIAN MYRRH";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL108030";"UNDECANOATE";"FEMA NO. 3245|N-UNDECANOIC ACID|N-UNDECOIC ACID|N-UNDECYLIC ACID|NSC-7885|UNDECANOATE|UNDECANOIC ACID";"Small molecule";"3.0";"186.29";"5";"18";"3.60";"37.30";"1";"1";"0";"9";"N";"0.56";"4.95";"None";"4.03";"1.62";"0";"MOL";"0";"13";"2";"1";"0";"186.1620";"0.53";"ACID";"C11H22O2";"CCCCCCCCCCC(=O)O";"ZDPHROOEEOARMN-UHFFFAOYSA-N"
"CHEMBL507974";"TETRODOTOXIN";"ARAREGAI TOXIN|BABYLONIA JAPONICA TOXIN 1|BJT 1|MACULOTOXIN|PFT-1 TOXIN|SPHEROIDINE|TARICHATOXIN|TECTIN|TETRODOTOXIN|tettrodotoxin";"Small molecule";"3.0";"319.27";"32";"93";"-5.52";"190.25";"11";"8";"2";"1";"N";"0.23";"10.30";"9.62";"-4.81";"-6.55";"0";"MOL";"0";"22";"11";"9";"2";"319.1016";"2.74";"BASE";"C11H17N3O8";"NC1=N[C@H](O)[C@H]2[C@H]3O[C@]4(O)O[C@@H]([C@@H](O)[C@@]2(N1)[C@@H]4O)[C@]3(O)CO";"CFMYXEVWODSLAX-QOZOJKKESA-N"
"CHEMBL93298";"AROTINOLOL";"AROTINOLOL|AROTINOLOL HYDROCHLORIDE|NSC-317940";"Small molecule";"3.0";"371.55";"6";"12";"2.81";"88.24";"7";"3";"0";"7";"N";"0.65";"13.51";"9.84";"2.54";"0.16";"2";"MOL";"0";"23";"5";"4";"0";"371.0796";"-1.45";"BASE";"C15H21N3O2S3";"CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1";"BHIAIPWSVYSKJS-UHFFFAOYSA-N"
"CHEMBL4650354";"M-(18F)-FLUOROBENZYLGUANIDINE";"18F-MFBG|M-(18F)-FLUOROBENZYLGUANIDINE|MFBG F-18";"Small molecule";"3.0";"166.19";"";"";"0.81";"61.90";"1";"3";"0";"2";"N";"0.45";"None";"12.11";"0.91";"-1.51";"1";"MOL";"0";"12";"3";"4";"0";"167.0859";"-1.47";"BASE";"C8H10FN3";"N=C(N)NCc1cccc([18F])c1";"HNPHEZIYSZIWHH-RVRFMXCPSA-N"
"CHEMBL1616008";"SPK-843";"";"Small molecule";"3.0";"1282.58";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1281.7247";"None";"None";"C67H103N5O19";"CNc1ccc(C(=O)CC(O)CC[C@H](C)C2OC(=O)C[C@H](O)CC(=O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@]3(O)C[C@H](O)[C@@H](C(=O)NCCN(C)C)[C@H](C[C@@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](NC(=O)CN(C)C)[C@@H]4O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C2C)O3)cc1";"UJGVOBAKMNJQEV-SBUJTFOESA-N"
"CHEMBL2107798";"LECITHIN";"E322|LECITHIN|PHOSPHOLIPIDS EGG";"Small molecule";"3.0";"313.24";"";"";"-1.09";"111.19";"8";"0";"0";"12";"N";"0.25";"1.86";"None";"-4.94";"-2.92";"0";"MOL";"0";"20";"9";"0";"0";"313.0927";"1.13";"ACID";"C10H20NO8P";"C[N+](C)(C)CCOP(=O)([O-])OCC(COC=O)OC=O";"RBAWEGYJSDPEHX-UHFFFAOYSA-N"
"CHEMBL4802179";"PHYSIONEAL";"PHYSIONEAL";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108181";"CHERRY JUICE";"CHERRY JUICE|PRUNUS CERASUS (BITTER CHERRY) JUICE|PRUNUS CERASUS FRUIT JUICE|SOUR CHERRY FRUIT JUICE|SOUR CHERRY JUICE|SYRUPUS CERASI|TART CHERRY JUICE";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3544785";"N-DESETHYLOXYBUTYNIN";"N-DESETHYLOXYBUTYNIN|NRX-101|NT-0502|NT0502";"Small molecule";"3.0";"329.44";"";"";"2.61";"58.56";"4";"2";"0";"6";"N";"0.48";"11.53";"9.14";"3.70";"1.97";"1";"MOL";"0";"24";"4";"2";"0";"329.1991";"-0.14";"BASE";"C20H27NO3";"CCNCC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1";"SNIBJKHIKIIGPR-UHFFFAOYSA-N"
"CHEMBL1097615";"NETIVUDINE";"882C-87|882C87|NETIVUDINE";"Small molecule";"3.0";"282.25";"2";"2";"-2.48";"124.78";"7";"4";"0";"2";"N";"0.45";"9.44";"None";"-1.55";"-1.55";"1";"MOL";"0";"20";"8";"4";"0";"282.0852";"1.26";"NEUTRAL";"C12H14N2O6";"CC#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O";"QLOCVMVCRJOTTM-SDNRWEOFSA-N"
"CHEMBL2074655";"TETRAHYDROFOLATE";"TETRAHYDROFOLATE";"Small molecule";"3.0";"445.44";"1";"1";"-0.28";"211.56";"9";"8";"1";"9";"N";"0.25";"3.31";"5.33";"-3.35";"-8.04";"2";"MOL";"0";"32";"13";"9";"2";"445.1710";"0.37";"ACID";"C19H23N7O6";"Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2";"MSTNYGQPCMXVAQ-NEPJUHHUSA-N"
"CHEMBL553204";"ICARIIN";"EPIMEDII HERBA ICARIIN|ICARIIN";"Small molecule";"3.0";"676.67";"19";"26";"0.07";"238.20";"15";"8";"3";"9";"N";"0.14";"7.07";"None";"0.81";"0.32";"3";"MOL";"0";"48";"15";"8";"3";"676.2367";"1.96";"NEUTRAL";"C33H40O15";"COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1";"TZJALUIVHRYQQB-XLRXWWTNSA-N"
"CHEMBL469449";"L-FUCOSE";"(-)-FUCOSE|DEOXYGALACTOSE-CERECOR|FUCOSE|FUCOSE, L-|FUCOSE-CERECOR|L-(-)-FUCOSE|L-FUCOSE|L-Fucose|L-GALACTOMETHYLOSE|NSC-1219";"Small molecule";"3.0";"164.16";"9";"24";"-2.19";"90.15";"5";"4";"0";"0";"N";"0.33";"11.30";"None";"-1.89";"-1.89";"0";"MOL";"0";"11";"5";"4";"0";"164.0685";"2.62";"NEUTRAL";"C6H12O5";"C[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@@H]1O";"SHZGCJCMOBCMKK-DHVFOXMCSA-N"
"CHEMBL2111092";"EPRODISATE";"EPRODISATE";"Small molecule";"3.0";"204.22";"2";"3";"-0.85";"108.74";"4";"2";"0";"4";"N";"0.58";"-1.97";"None";"-1.73";"-6.48";"0";"MOL";"0";"11";"6";"2";"0";"203.9762";"0.06";"ACID";"C3H8O6S2";"O=S(=O)(O)CCCS(=O)(=O)O";"MGNVWUDMMXZUDI-UHFFFAOYSA-N"
"CHEMBL1075733";"VALNOCTAMIDE";"Axiquel|MCN-X-181|NSC-32363|NSC-34092|VALNOCTAMIDE";"Small molecule";"3.0";"143.23";"4";"12";"1.54";"43.09";"1";"1";"0";"4";"N";"0.64";"None";"None";"1.83";"1.83";"0";"MOL";"0";"10";"2";"2";"0";"143.1310";"0.32";"NEUTRAL";"C8H17NO";"CCC(C)C(CC)C(N)=O";"QRCJOCOSPZMDJY-UHFFFAOYSA-N"
"CHEMBL2110675";"IODOCHOLESTEROL";"IODOCHOLESTEROL";"Small molecule";"3.0";"512.56";"";"";"7.80";"20.23";"1";"1";"2";"6";"N";"0.22";"None";"None";"7.80";"7.80";"0";"MOL";"0";"29";"1";"1";"2";"512.2515";"2.47";"NEUTRAL";"C27H45IO";"CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(CI)[C@H]3CC[C@]12C";"FIOAEFCJGZJUPW-FTLVODPJSA-N"
"CHEMBL858";"EDETIC ACID";"EDETIC ACID|EDTA|ETHYLENEBIS(IMINODIACETIC ACID)|Edetate|Edetic Acid|Versene Acid";"Small molecule";"3.0";"292.24";"44";"182";"-2.07";"155.68";"6";"4";"0";"11";"N";"0.33";"0.33";"10.62";"-4.92";"-14.73";"0";"MOL";"0";"20";"10";"4";"0";"292.0907";"-0.35";"ZWITTERION";"C10H16N2O8";"O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O";"KCXVZYZYPLLWCC-UHFFFAOYSA-N"
"CHEMBL77921";"MEDETOMIDINE";"Domitor|MEDETOMIDINE";"Small molecule";"3.0";"200.28";"11";"25";"3.18";"28.68";"1";"1";"0";"2";"N";"0.79";"None";"6.54";"3.39";"3.34";"2";"MOL";"0";"15";"2";"1";"0";"200.1313";"-0.44";"NEUTRAL";"C13H16N2";"Cc1cccc(C(C)c2c[nH]cn2)c1C";"CUHVIMMYOGQXCV-UHFFFAOYSA-N"
"CHEMBL2362410";"LANDIOLOL HYDROCHLORIDE";"LANDIOLOL HYDROCHLORIDE|Landiolol hydrochloride|ONO 1101 HYDROCHLORIDE|ONO-1101 HYDROCHLORIDE|ONOACT";"Small molecule";"3.0";"546.06";"5";"12";"0.69";"127.82";"9";"3";"1";"13";"N";"0.26";"None";"8.79";"0.35";"-1.05";"1";"MOL";"-1";"36";"11";"3";"2";"509.2737";"-0.54";"BASE";"C25H40ClN3O8";"CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1.Cl";"DLPGJHSONYLBKP-IKGOIYPNSA-N"
"CHEMBL2108387";"LANOLIN";"ADEPS LANAE|ANHYDROUS LANOLIN|EMERY 1600|EUCERITE|LANOLIN|LANOLIN - ANHYDROUS|LANOLIN ANHYDROUS|LANOLIN, ANHYDROUS|LANOLIN, PURIFIED|LANOLIN,ANHYDROUS|LANOLIN,ANHYDROUS LIQUID|OVIS ARIES|PURIFIED LANOLIN|SUINTINE|WOOL FAT|WOOL GREASE|WOOL WAX";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108208";"LENERCEPT";"LENERCEPT|Lenercept|RO 45-2081|RO-45-2081|Ro-452081";"Protein";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108566";"NERELIMOMAB";"BAY X 1351|BAY-103356|BAY-X 1351|BAY-X-1351|BAYX-1351|CDP-571|Humicade|NERELIMOMAB|Nerelimomab|TNF MAB|TNF-MAB";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2104514";"ARGININE GLUTAMATE";"ARGININE GLUTAMATE|L-ARGININE L-GLUTAMATE (1:1)|L-ARGININE L-GLUTAMATE HYDRATE|Modumate|NSC-122009";"Small molecule";"3.0";"321.33";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"321.1648";"None";"None";"C11H23N5O6";"N=C(N)NCCC[C@H](N)C(=O)O.N[C@@H](CCC(=O)O)C(=O)O";"RVEWUBJVAHOGKA-WOYAITHZSA-N"
"CHEMBL2109406";"PATRITUMAB";"PATRITUMAB|Patritumab";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2097002";"SELENIC ACID";"";"Small molecule";"3.0";"144.97";"3";"10";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"145.9118";"None";"None";"H2O4Se";"O=[Se](=O)(O)O";"QYHFIVBSNOWOCQ-UHFFFAOYSA-N"
"CHEMBL3989702";"TENOFOVIR";"GS-1278|PMPA|TENOFOVIR";"Small molecule";"3.0";"305.23";"";"";"-0.05";"136.38";"7";"3";"0";"5";"N";"0.65";"1.35";"3.74";"-3.44";"-3.55";"2";"MOL";"0";"19";"9";"4";"0";"287.0783";"-0.23";"ACID";"C9H16N5O5P";"C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O.O";"PINIEAOMWQJGBW-FYZOBXCZSA-N"
"CHEMBL2110786";"STRONTIUM";"STRONTIUM";"Small molecule";"3.0";"89.64";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"89.9213";"None";"None";"H2Sr";"[SrH2]";"KJNGJIPPQOFCSK-UHFFFAOYSA-N"
"CHEMBL3989947";"OLUMACOSTAT GLASARETIL";"DRM-01B|DRM01B|DRMO1B|OLUMACOSTAT GLASARETIL";"Small molecule";"3.0";"481.63";"";"";"5.54";"95.28";"7";"0";"1";"20";"N";"0.18";"None";"None";"5.84";"5.84";"1";"MOL";"0";"34";"8";"0";"1";"481.3040";"-0.73";"NEUTRAL";"C26H43NO7";"CCCCCCCCCCCCCCOc1ccc(C(=O)OCC(=O)N(C)CC(=O)OCC)o1";"FYJLDICZGDFWKP-UHFFFAOYSA-N"
"CHEMBL91829";"RUBOXISTAURIN";"Arxxant|LY-333531|RUBOXISTAURIN|Ruboxistaurin";"Small molecule";"3.0";"468.56";"487";"1341";"3.51";"68.50";"6";"1";"0";"2";"N";"0.46";"9.76";"8.75";"2.98";"1.85";"4";"MOL";"0";"35";"7";"1";"0";"468.2161";"-0.11";"BASE";"C28H28N4O3";"CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1";"ZCBUQCWBWNUWSU-SFHVURJKSA-N"
"CHEMBL249420";"DEXPRAMIPEXOLE";"(R)-PRAMIPEXOLE|DEXPRAMIPEXOLE";"Small molecule";"3.0";"211.33";"9";"16";"1.58";"50.94";"4";"2";"0";"3";"N";"0.80";"None";"10.31";"1.76";"-0.98";"1";"MOL";"0";"14";"3";"3";"0";"211.1143";"-1.42";"BASE";"C10H17N3S";"CCCN[C@@H]1CCc2nc(N)sc2C1";"FASDKYOPVNHBLU-SSDOTTSWSA-N"
"CHEMBL4250860";"DANICOPAN";"ACH-0144471|ACH-4471|DANICOPAN";"Small molecule";"3.0";"580.42";"1";"5";"3.74";"122.97";"8";"1";"1";"6";"N";"0.27";"11.70";"2.23";"2.53";"2.53";"4";"MOL";"0";"38";"10";"1";"1";"579.1030";"-1.41";"NEUTRAL";"C26H23BrFN7O3";"CC(=O)c1nn(CC(=O)N2C[C@H](F)C[C@H]2C(=O)Nc2cccc(Br)n2)c2ccc(-c3cnc(C)nc3)cc12";"PIBARDGJJAGJAJ-NQIIRXRSSA-N"
"CHEMBL2108705";"ASTUPROTIMUT-R";"ASTUPROTIMUT R|ASTUPROTIMUT-R|GSK-1572932A|GSK-249553|GSK1572932A|HP3TUT3X8X|MAGE A3 PROTEIN|MAGE A3 RECOMBINANT PROTEIN|MAGE-A3|MAGE-A3 ASCI|MAGE-A3 RECOMBINANT PROTEIN|SB-249553|ZASTUMOTIDE";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4802221";"SOCAZOLIMAB";"Anti-PD-L1 SH1E2|SH1E2|SOCAZOLIMAB|STI-A1014|ZKAB-001|ZKAB001";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3707345";"FLUOROMETHYLCHOLINE (18F)";"FLUOROCHOLINE(18F)|FLUOROMETHYLCHOLINE (18F)";"Small molecule";"3.0";"135.19";"";"";"0.64";"9.23";"1";"0";"0";"4";"N";"0.41";"None";"None";"-3.84";"-3.84";"0";"MOL";"0";"9";"2";"0";"0";"136.1132";"0.49";"NEUTRAL";"C6H15FNO+";"C[N+](C)(C)CCOC[18F]";"TYUACEBEGBGGMO-JZRMKITLSA-N"
"CHEMBL3707346";"FLUOROMETHYLCHOLINE";"";"Small molecule";"3.0";"136.19";"";"";"0.64";"9.23";"1";"0";"0";"4";"N";"0.41";"None";"None";"-3.84";"-3.84";"0";"MOL";"0";"9";"2";"0";"0";"136.1132";"0.49";"NEUTRAL";"C6H15FNO+";"C[N+](C)(C)CCOCF";"TYUACEBEGBGGMO-UHFFFAOYSA-N"
"CHEMBL1743051";"ONARTUZUMAB";"METMA-B|Metmab|ONARTUZUMAB|Onartuzumab|PRO-143966|PRO-143996|PRO143966|RO-5490258|RO5490258";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL488280";"PROPATYL NITRATE";"ETT-N|ETTN|Etrynit|PROPATYL NITRATE|PROPATYLNITRATE|WIN 9317|WIN-9317";"Small molecule";"3.0";"269.17";"3";"5";"0.01";"157.11";"9";"0";"0";"10";"N";"0.39";"None";"None";"1.08";"1.08";"0";"MOL";"0";"18";"12";"0";"1";"269.0495";"-0.32";"None";"C6H11N3O9";"CCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]";"YZZCJYJBCUJISI-UHFFFAOYSA-N"
"CHEMBL57242";"AZILSARTAN";"AZILSARTAN|TAK-536";"Small molecule";"3.0";"456.46";"9";"24";"4.19";"123.24";"7";"2";"0";"7";"N";"0.38";"3.51";"1.50";"5.08";"0.86";"5";"MOL";"0";"34";"9";"2";"0";"456.1434";"-0.88";"ACID";"C25H20N4O5";"CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1";"KGSXMPPBFPAXLY-UHFFFAOYSA-N"
"CHEMBL4650267";"DABOCEMAGENE AUTOFICEL";"DABOCEMAGENE AUTOFICEL|FCX-007";"Gene";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3833377";"ZINC GLUCONATE";"BIS(D-GLUCONATO-O1,O2) ZINC|GLUCONIC ACID ZINC COMPLEX|ZINC D-GLUCONATE (1:2)|ZINC GLUCONATE|ZINCUM GLUCONICUM";"Small molecule";"3.0";"455.68";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"454.0301";"None";"None";"C12H22O14Zn";"O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Zn+2]";"WHMDKBIGKVEYHS-IYEMJOQQSA-L"
"CHEMBL4204869";"ELENBECESTAT";"E-2609|E2609|ELENBECESTAT";"Small molecule";"3.0";"437.45";"3";"11";"3.10";"102.49";"7";"2";"0";"4";"N";"0.76";"13.48";"7.47";"2.05";"1.72";"2";"MOL";"0";"30";"7";"3";"0";"437.1133";"-0.94";"NEUTRAL";"C19H18F3N5O2S";"C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)N=C(N)SC[C@H]12";"AACUJFVOHGRMTR-DPXNYUHVSA-N"
"CHEMBL3039544";"TECEMOTIDE";"BLP 25|BLP-25|BLP-25 LIPOPEPTIDE|BLP25|BP-1-148|EMD 531444|EMEPEPIMUT-S|LIPOPEPTIDE BLP-25|STIMUVAX|TECEMOTIDE";"Protein";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1201290";"POTASSIUM";"POTASSIUM";"Small molecule";"3.0";"39.10";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"38.9637";"None";"None";"K";"[K]";"ZLMJMSJWJFRBEC-UHFFFAOYSA-N"
"CHEMBL4297932";"DAS-181";"DAS-181|DAS181|FLUDASE|OPLUNOFUSP";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3261331";"RESMETIROM";"MGL-3196|RESMETIROM|VIA-3196";"Small molecule";"3.0";"435.23";"33";"125";"2.10";"146.52";"8";"2";"0";"4";"N";"0.64";"5.65";"None";"2.97";"1.41";"3";"MOL";"0";"29";"10";"2";"0";"434.0297";"-1.28";"ACID";"C17H12Cl2N6O4";"CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O";"FDBYIYFVSAHJLY-UHFFFAOYSA-N"
"CHEMBL286398";"PROPYLENE GLYCOL";"E-1520|E1520|E490|FEMA NO. 2940|INS NO.1520|INS-1520|ISOPROPYLENE GLYCOL|KILFROST ABC-S|KOLLISOLV PG|METHYL GLYCOL|NSC-69860|PROPYLENE GLYCOL|PROPYLENE GLYCOL (SOLVENT)|PROPYLENE GLYCOL CEFATRIZINE|PROPYLENE GLYCOL DL-FORM|PROPYLENEGLYCOLUM|Sentry Propylene Glycol|Sirlene";"Small molecule";"3.0";"76.10";"117";"685";"-0.64";"40.46";"2";"2";"0";"1";"Y";"0.44";"None";"None";"-0.79";"-0.79";"0";"MOL";"0";"5";"2";"2";"0";"76.0524";"1.11";"NEUTRAL";"C3H8O2";"CC(O)CO";"DNIAPMSPPWPWGF-UHFFFAOYSA-N"
"CHEMBL1097235";"AZOSEMIDE";"AZOSEMID|AZOSEMIDE|DIART|LURET";"Small molecule";"3.0";"370.85";"8";"17";"1.84";"126.65";"7";"3";"0";"5";"N";"0.63";"4.20";"None";"1.57";"-0.03";"3";"MOL";"0";"23";"8";"4";"0";"370.0073";"-2.79";"ACID";"C12H11ClN6O2S2";"NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl";"HMEDEBAJARCKCT-UHFFFAOYSA-N"
"CHEMBL2109626";"ALG-991";"ALG-991";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4594401";"RAFUTROMBOPAG";"HETROMBOPAG|RAFUTROMBOPAG|SHR-8735|SHR8735";"Small molecule";"3.0";"458.47";"";"";"4.42";"127.73";"7";"3";"0";"5";"N";"0.38";"3.13";"None";"5.43";"0.30";"3";"MOL";"0";"34";"9";"3";"0";"458.1590";"-1.04";"ACID";"C25H22N4O5";"CC1=NN(c2ccc3c(c2)CCCC3)C(=O)/C1=N\Nc1cccc(-c2ccc(C(=O)O)o2)c1O";"BDGGFTDRPHKXFC-QYQHSDTDSA-N"
"CHEMBL2109418";"3F8";"3F8";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4594503";"TALQUETAMAB";"JNJ-63483043|JNJ-64407564|TALQUETAMAB";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL181932";"OTERACIL";"5-AZAOROTIC ACID|ALLANTOXANIC ACID|OTERACIL|OXONIC ACID";"Small molecule";"3.0";"157.08";"5";"6";"-1.84";"115.91";"4";"3";"0";"1";"N";"0.44";"2.14";"None";"-1.18";"-6.44";"1";"MOL";"0";"11";"7";"3";"0";"157.0124";"-0.23";"ACID";"C4H3N3O4";"O=C(O)c1nc(=O)[nH]c(=O)[nH]1";"RYYCJUAHISIHTL-UHFFFAOYSA-N"
"CHEMBL2108885";"ACTOVEGIN";"ACTOVEGIN";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4650276";"SHR3680";"REZVILUTAMIDE|SHR3680";"Small molecule";"3.0";"479.48";"";"";"3.23";"97.03";"6";"2";"0";"6";"N";"0.61";"13.62";"None";"3.46";"3.46";"2";"MOL";"0";"33";"7";"2";"0";"479.1127";"-0.83";"NEUTRAL";"C22H20F3N3O4S";"CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(OC[C@@H](O)CO)cc1";"KRBMOYIWQCZVHA-INIZCTEOSA-N"
"CHEMBL1234270";"ARFOLITIXORIN";"6R-MTHF|ARFOLITIXORIN|ISO-901|MODUFOLIN|Modufolin|[6R]-5,10-methylenetetrahydrofolate ([6R]-5,10- MTHF)";"Small molecule";"3.0";"457.45";"";"";"-0.52";"193.98";"9";"6";"1";"7";"N";"0.31";"3.24";"0.67";"-0.42";"-7.11";"2";"MOL";"0";"33";"13";"7";"2";"457.1710";"-0.12";"ACID";"C20H23N7O6";"Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)C[C@H]1CN2";"QYNUQALWYRSVHF-OLZOCXBDSA-N"
